Animal ID,Name,Species,Primary Breed,Age Group,Location,Intake Date,Intake Type,OutCome Date,OutCome Type,Days in Custody,Days on Site,Days Available
GPG-A-204,Gordon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/12/2019,Owner/Guardian Surrender,01/05/2020,Adoption,116,0,116
GPG-A-205,Juniper-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/12/2019,Owner/Guardian Surrender,01/19/2020,Adoption,130,0,130
GPG-A-206,Lydia,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Euthanasia,09/12/2019,Stray,09/20/2019,Euthanasia,8,0,0
GPG-A-199,Yoshi,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/13/2019,Transfer In,10/15/2019,Adoption,33,0,4
GPG-A-207,Kodie,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,09/18/2019,Owner/Guardian Surrender,09/25/2019,Adoption,8,0,8
GPG-A-209,Camila,Dog,"Cattle Dog, Australian (Blue Heeler)",Adult Dog (6 months+),Adopted,09/19/2019,Transfer In,09/26/2019,Adoption,7,1,7
GPG-A-210,Kenna,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/19/2019,Transfer In,10/04/2019,Adoption,14,1,14
GPG-A-212,Cucumber-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/19/2019,Transfer In,11/10/2019,Adoption,53,1,53
GPG-A-213,Owen,Dog,Boxer,Adult Dog (6 months+),Adopted,09/19/2019,Transfer In,09/27/2019,Adoption,8,1,8
GPG-A-211,Olive-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/19/2019,Transfer In,02/09/2020,Adoption,143,1,143
GPG-A-214,Elton,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/20/2019,Transfer In,10/13/2019,Adoption,24,1,23
GPG-A-215,Fable,Dog,"Retriever, Black Labrador",Adult Dog (6 months+),Adopted,09/20/2019,Transfer In,01/17/2020,Adoption,119,12,119
GPG-A-216,Grady,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/20/2019,Transfer In,11/30/2019,Adoption,72,40,72
GPG-A-222,Dayzee,Dog,Pug,Adult Dog (6 months+),Adopted,09/20/2019,Stray,09/25/2019,Adoption,5,0,5
GPG-A-147-2,Athena Celeste,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,09/20/2019,Return,10/12/2019,Adoption,22,14,22
GPG-A-217,Garbanzo-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Transfer Out,09/21/2019,Stray,09/27/2019,Transfer Out,7,4,7
GPG-A-218,Lima-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Transfer Out,09/21/2019,Stray,09/27/2019,Transfer Out,7,4,7
GPG-A-219,Soybean-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Transfer Out,09/21/2019,Stray,09/27/2019,Transfer Out,7,4,7
GPG-A-220,Lentil-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Transfer Out,09/21/2019,Stray,09/27/2019,Transfer Out,7,4,7
GPG-A-221,Cannellini-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Transfer Out,09/21/2019,Stray,09/27/2019,Transfer Out,7,4,7
GPG-A-171,Molina,Dog,Rottweiler,Adult Dog (6 months+),Adopted,09/23/2019,Stray,09/27/2019,Adoption,4,4,0
GPG-A-227,Eugene,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Died,09/24/2019,Stray,09/30/2019,Died,7,4,6
GPG-A-230,Cauliflower-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Died,09/26/2019,Stray,10/04/2019,Died,9,1,9
GPG-A-229,Cabbage-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,09/26/2019,Stray,10/19/2019,Adoption,24,1,24
GPG-A-234,McKee,Dog,Beagle,Adult Dog (6 months+),Adopted,09/26/2019,Stray,10/14/2019,Adoption,19,6,19
GPG-A-233,Candice-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,09/26/2019,Transfer In,02/25/2020,Adoption,152,1,77
GPG-A-232,Boyd,Dog,Terrier,Adult Dog (6 months+),Adopted,09/26/2019,Transfer In,10/19/2019,Adoption,23,0,23
GPG-A-228,Jethro,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/26/2019,Owner/Guardian Surrender,10/08/2019,Adoption,13,5,13
GPG-A-225,Crawford,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/26/2019,Stray,02/29/2020,Adoption,156,2,156
GPG-A-224,Nena,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,09/26/2019,Owner/Guardian Surrender,09/30/2019,Adoption,5,4,5
GPG-A-239,Olvera-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/26/2019,Stray,11/08/2019,Adoption,44,0,44
GPG-A-237,Harster-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,09/30/2019,Stray,02/12/2020,Adoption,136,0,126
GPG-A-241,Chava,Dog,"Retriever, Chocolate Labrador",Adult Dog (6 months+),Adopted,10/01/2019,Stray,11/24/2019,Adoption,54,4,54
GPG-A-242,Birch-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/24/2019,Adoption,54,1,54
GPG-A-243,Autumn-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/23/2019,Adoption,53,1,53
GPG-A-244,Ash-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/24/2019,Adoption,54,1,54
GPG-A-245,Apple-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,10/28/2019,Adoption,27,2,27
GPG-A-246,Cider-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,10/26/2019,Adoption,25,2,25
GPG-A-247,Cozy-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,10/26/2019,Adoption,25,2,25
GPG-A-248,Mum-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/09/2019,Adoption,39,2,39
GPG-A-249,Fern-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/13/2019,Adoption,43,2,43
GPG-A-250,Maple-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/02/2019,Stray,11/13/2019,Adoption,43,2,43
GPG-A-235,Aleida,Dog,Chihuahua,Adult Dog (6 months+),Adopted,10/02/2019,Stray,10/12/2019,Adoption,11,0,1
GPG-A-238,Rosemary,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,10/02/2019,Owner/Guardian Surrender,10/16/2019,Adoption,15,1,15
GPG-A-258,N 74th St Puppy 1 - T,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,10/03/2019,Owner/Guardian Surrender,10/03/2019,Transfer Out,1,1,0
GPG-A-259,N 74th St Puppy 2 - T,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,10/03/2019,Owner/Guardian Surrender,10/03/2019,Transfer Out,1,1,0
GPG-A-260,N 74th St Puppy 3 - T,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,10/03/2019,Owner/Guardian Surrender,10/03/2019,Transfer Out,1,1,0
GPG-A-261,N 74th St Puppy 4 - T,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,10/03/2019,Owner/Guardian Surrender,10/03/2019,Transfer Out,1,1,0
GPG-A-262,N 74th St Puppy 5 - T,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Transfer Out,10/03/2019,Owner/Guardian Surrender,10/03/2019,Transfer Out,1,1,0
GPG-A-251,Jack-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/03/2019,Owner/Guardian Surrender,12/12/2019,Adoption,70,1,70
GPG-A-240,Neiko,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/03/2019,Transfer In,01/25/2020,Adoption,114,7,114
GPG-A-236,Amber,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/03/2019,Transfer In,10/24/2019,Adoption,22,2,22
GPG-A-253,Amani-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/04/2019,Owner/Guardian Surrender,10/30/2019,Adoption,26,1,26
GPG-A-254,Amara-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/04/2019,Owner/Guardian Surrender,10/30/2019,Adoption,26,1,26
GPG-A-210-2,Kenna,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/07/2019,Return,10/18/2019,Adoption,12,0,12
GPG-A-54-2,Seattle,Dog,"Terrier, American Staffordshire",Adult Dog (6 months+),Stolen / Lost,10/07/2019,Return,02/27/2020,Stolen / Lost,143,4,143
GPG-A-256,Miss Peaches,Dog,"Terrier, Rat",Adult Dog (6 months+),Adopted,10/10/2019,Transfer In,10/20/2019,Adoption,11,2,11
GPG-A-255,Angelica,Dog,Boxer,Adult Dog (6 months+),Adopted,10/10/2019,Transfer In,11/17/2019,Adoption,39,2,37
GPG-A-257,Anchovy,Dog,"Terrier, Rat",Adult Dog (6 months+),Redeemed,10/10/2019,Transfer In,10/29/2019,Return to Owner/Guardian,20,3,18
GPG-A-265,Augustine,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/10/2019,Transfer In,10/25/2019,Adoption,16,15,16
GPG-A-266,Vanburen,Dog,Akita,Adult Dog (6 months+),Adopted,10/11/2019,Stray,01/12/2020,Adoption,94,18,94
GPG-A-267,Cali-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/11/2019,Owner/Guardian Surrender,12/10/2019,Adoption,60,6,60
GPG-A-268,Yoda,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/13/2019,Owner/Guardian Surrender,11/01/2019,Adoption,20,3,17
GPG-A-269,Tanner,Dog,"Cattle Dog, Australian (Red Heeler)",Adult Dog (6 months+),Adopted,10/13/2019,Stray,10/18/2019,Adoption,6,0,6
GPG-A-271,Crickett,Dog,Beagle,Adult Dog (6 months+),Adopted,10/13/2019,Stray,12/06/2019,Adoption,54,0,54
GPG-A-270,Sidney,Dog,Rottweiler,Adult Dog (6 months+),Adopted,10/15/2019,Transfer In,10/28/2019,Adoption,14,1,14
GPG-A-102-2,Belinda,Dog,"Terrier, Jack Russell",Adult Dog (6 months+),Adopted,10/15/2019,Return,01/04/2020,Adoption,81,5,81
GPG-A-287,Nyla,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Euthanasia,10/16/2019,Transfer In,03/29/2020,Euthanasia,165,10,165
GPG-A-272,Norma,Dog,Terrier,Adult Dog (6 months+),Adopted,10/16/2019,Stray,10/28/2019,Adoption,13,3,13
GPG-A-273,Frederick,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/16/2019,Stray,10/26/2019,Adoption,10,0,10
GPG-A-274,Charly,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Euthanasia,10/16/2019,Owner/Guardian Surrender,10/17/2019,Euthanasia,2,2,0
GPG-A-278,Quincy,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,10/16/2019,Stray,11/18/2019,Adoption,34,8,34
GPG-A-275,Pina Colada,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Redeemed,10/17/2019,Owner/Guardian Surrender,10/29/2019,Return to Owner/Guardian,13,6,13
GPG-A-185-2,Avalon,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/17/2019,Return,11/06/2019,Adoption,21,0,21
GPG-A-263,Pauline,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/17/2019,Transfer In,11/09/2019,Adoption,24,2,24
GPG-A-264,Geraldine,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/17/2019,Transfer In,12/23/2019,Adoption,68,4,68
GPG-A-276,Daquiri,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/17/2019,Owner/Guardian Surrender,12/20/2019,Adoption,65,5,65
GPG-A-49-2,Renoir,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/18/2019,Return,01/04/2020,Adoption,79,0,79
GPG-A-166-2,Denver,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/18/2019,Return,12/07/2019,Adoption,51,0,51
GPG-A-282,Promise,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/20/2019,Stray,11/03/2019,Adoption,15,7,15
GPG-A-296,Baja,Dog,"Malinois, Belgian",Adult Dog (6 months+),Adopted,10/21/2019,Stray,10/29/2019,Adoption,9,9,4
GPG-A-277,Nero,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,10/21/2019,Owner/Guardian Surrender,11/17/2019,Adoption,27,1,27
GPG-A-279,Waffles-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/23/2019,Owner/Guardian Surrender,12/14/2019,Adoption,53,1,53
GPG-A-280,Pancakes-C,Cat,Siamese,Adult Cat (6 months+),Adopted,10/23/2019,Owner/Guardian Surrender,10/30/2019,Adoption,8,2,8
GPG-A-281,French Toast-C,Cat,Siamese,Adult Cat (6 months+),Adopted,10/23/2019,Owner/Guardian Surrender,11/08/2019,Adoption,16,1,16
GPG-A-283,Paul,Dog,Shepherd,Adult Dog (6 months+),Adopted,10/24/2019,Transfer In,10/27/2019,Adoption,4,4,4
GPG-A-284,Phillip,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/24/2019,Transfer In,12/07/2019,Adoption,45,7,45
GPG-A-285,Chico,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,10/24/2019,Transfer In,12/28/2019,Adoption,65,15,65
GPG-A-286,Margie,Dog,Poodle,Adult Dog (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,11/10/2019,Adoption,18,1,17
GPG-A-289,Chiffon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/30/2019,Adoption,38,2,38
GPG-A-290,Silk-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/14/2019,Adoption,22,2,22
GPG-A-291,Linen-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/16/2019,Adoption,24,2,24
GPG-A-292,Burlap-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/14/2019,Adoption,22,2,22
GPG-A-293,Flannel-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/16/2019,Adoption,24,2,24
GPG-A-294,Wool-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/14/2019,Adoption,22,2,22
GPG-A-295,Fleece-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Transfer In,11/01/2019,Adoption,9,2,9
GPG-A-369,Penny-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,12/12/2019,Adoption,49,0,49
GPG-A-370,Sheldon-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,12/05/2019,Adoption,42,0,42
GPG-A-371,Raj-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,12/20/2019,Adoption,58,0,58
GPG-A-372,Howard-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,03/05/2020,Adoption,134,0,134
GPG-A-373,Leonard-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/24/2019,Owner/Guardian Surrender,01/08/2020,Adoption,77,0,77
GPG-A-55-2,Boyer,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,10/24/2019,Return,12/29/2019,Adoption,66,1,66
GPG-A-288,FeFe,Dog,Terrier,Adult Dog (6 months+),Adopted,10/25/2019,Owner/Guardian Surrender,11/05/2019,Adoption,12,2,12
GPG-A-229-2,Cabbage-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,10/28/2019,Return,12/12/2019,Adoption,46,0,46
GPG-A-297,Gina,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/28/2019,Owner/Guardian Surrender,04/26/2020,Adoption,181,4,181
GPG-A-298,Polo,Dog,Boxer,Adult Dog (6 months+),Adopted,10/28/2019,Owner/Guardian Surrender,01/23/2020,Adoption,88,4,88
GPG-A-299,Monitor,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/29/2019,Stray,01/17/2020,Adoption,81,8,81
GPG-A-302,Isaac,Dog,Akita,Adult Dog (6 months+),Adopted,10/30/2019,Transfer In,11/04/2019,Adoption,5,5,5
GPG-A-300,Corona,Dog,Chow Chow,Adult Dog (6 months+),Adopted,10/31/2019,Transfer In,11/05/2019,Adoption,6,2,6
GPG-A-307,Fester-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/31/2019,Transfer In,01/01/2020,Adoption,63,1,63
GPG-A-301,Susie,Dog,Chihuahua,Adult Dog (6 months+),Adopted,10/31/2019,Transfer In,11/09/2019,Adoption,10,3,10
GPG-A-306,Gomez-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/31/2019,Transfer In,11/20/2019,Adoption,21,1,20
GPG-A-305,Morticia-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,10/31/2019,Transfer In,04/13/2020,Adoption,166,1,165
GPG-A-265-2,Augustine,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,10/31/2019,Return,11/21/2019,Adoption,22,4,22
GPG-A-308,Apple,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/01/2019,Stray,11/06/2019,Adoption,6,0,6
GPG-A-309,Moxi,Dog,Boxer,Adult Dog (6 months+),Adopted,11/01/2019,Transfer In,02/17/2020,Adoption,108,1,108
GPG-A-182-2,Camry,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Died,11/02/2019,Return,11/02/2019,Died,1,1,0
GPG-A-310,Delores,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,11/03/2019,Stray,12/14/2019,Adoption,41,3,41
GPG-A-311,Reggie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/04/2019,Stray,11/21/2019,Adoption,17,2,17
GPG-A-312,Dandy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/05/2019,Transfer In,12/01/2019,Adoption,27,4,23
GPG-A-316,Hicks,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/06/2019,Stray,04/10/2020,Adoption,156,5,154
GPG-A-319,Toes,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,11/06/2019,Owner/Guardian Surrender,11/30/2019,Adoption,25,3,22
GPG-A-314,Leoni,Dog,Hound,Adult Dog (6 months+),Adopted,11/07/2019,Stray,01/02/2020,Adoption,57,1,57
GPG-A-313,Rascal,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/07/2019,Transfer In,11/26/2019,Adoption,20,10,20
GPG-A-315,Zuzu,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/07/2019,Owner/Guardian Surrender,12/06/2019,Adoption,30,7,30
GPG-A-317,Donna,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/07/2019,Transfer In,11/23/2019,Adoption,17,5,17
GPG-A-318,Zippy,Dog,Pekingese,Adult Dog (6 months+),Adopted,11/07/2019,Stray,11/18/2019,Adoption,11,0,11
GPG-A-320,Honeycomb,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,01/27/2020,Adoption,80,0,80
GPG-A-321,Stinger,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,01/04/2020,Adoption,57,0,57
GPG-A-322,Queeny,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,01/04/2020,Adoption,57,0,57
GPG-A-323,Bumble,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,12/30/2019,Adoption,53,0,53
GPG-A-324,Buzzy,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,01/01/2020,Adoption,54,0,54
GPG-A-325,Bee,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,12/30/2019,Adoption,53,0,53
GPG-A-326,Kinsley,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,11/19/2019,Adoption,11,5,11
GPG-A-302-2,Isaac,Dog,Akita,Adult Dog (6 months+),Adopted,11/08/2019,Return,12/01/2019,Adoption,24,5,24
GPG-A-328,Zara,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,11/08/2019,Stray,06/05/2020,Adoption,210,20,67
GPG-A-329,Blanca,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,11/11/2019,Adoption,3,0,3
GPG-A-330,Kaylee,Dog,"Collie, Border",Adult Dog (6 months+),Adopted,11/08/2019,Owner/Guardian Surrender,12/23/2019,Adoption,45,6,45
GPG-A-282-2,Promise,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/09/2019,Return,12/01/2019,Adoption,22,0,22
GPG-A-375,Sanchez-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,11/10/2019,Owner/Guardian Surrender,01/25/2020,Adoption,77,0,77
GPG-A-327,Kay,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/09/2019,Adoption,29,2,29
GPG-A-337,Gidget-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,11/11/2019,Stray,01/15/2020,Adoption,66,0,66
GPG-A-331,Conan,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,11/30/2019,Adoption,19,3,19
GPG-A-332,Chicago,Dog,Bulldog,Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/23/2019,Adoption,43,2,43
GPG-A-333,Pecan Pie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/03/2019,Adoption,22,1,22
GPG-A-334,Cherry Pie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/04/2019,Adoption,23,1,23
GPG-A-335,Coconut Cream Pie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/05/2019,Adoption,24,1,24
GPG-A-336,Meringue Pie,Dog,Boxer,Adult Dog (6 months+),Adopted,11/11/2019,Owner/Guardian Surrender,12/05/2019,Adoption,24,1,24
GPG-A-341,Jolly,Dog,"Retriever, Labrador",Adult Dog (6 months+),Adopted,11/12/2019,Transfer In,12/13/2019,Adoption,32,3,29
GPG-A-286-2,Margie,Dog,Poodle,Adult Dog (6 months+),Adopted,11/12/2019,Return,12/23/2019,Adoption,42,0,42
GPG-A-347,Calla,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/13/2019,Stray,12/12/2019,Adoption,30,0,30
GPG-A-346,Freckles,Dog,"Pointer, German Shorthaired",Adult Dog (6 months+),Adopted,11/13/2019,Stray,11/24/2019,Adoption,12,5,12
GPG-A-248-2,Mum-C,Cat,Domestic Medium Hair,Adult Cat (6 months+),Adopted,11/13/2019,Return,11/25/2019,Adoption,13,0,13
GPG-A-338,Bitsy,Dog,Terrier,Adult Dog (6 months+),Adopted,11/14/2019,Stray,11/29/2019,Adoption,16,1,15
GPG-A-344,Dewey,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/14/2019,Transfer In,12/30/2019,Adoption,47,6,46
GPG-A-343,Otto,Dog,Rottweiler,Adult Dog (6 months+),Adopted,11/14/2019,Transfer In,11/19/2019,Adoption,6,6,6
GPG-A-342,Auggie,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/14/2019,Transfer In,12/14/2019,Adoption,31,5,31
GPG-A-345,Hubert,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/14/2019,Transfer In,12/13/2019,Adoption,30,7,30
GPG-A-348,Sasha,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/15/2019,Transfer In,11/26/2019,Adoption,11,1,11
GPG-A-349,Wanda-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,11/17/2019,Owner/Guardian Surrender,01/23/2020,Adoption,68,2,68
GPG-A-350,Wendi-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,11/17/2019,Owner/Guardian Surrender,01/23/2020,Adoption,68,2,68
GPG-A-351,Willa-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Adopted,11/17/2019,Owner/Guardian Surrender,01/11/2020,Adoption,56,3,56
GPG-A-352,Danny,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/19/2019,Stray,12/19/2019,Adoption,30,2,30
GPG-A-354,Buster,Dog,Chihuahua,Adult Dog (6 months+),Adopted,11/20/2019,Transfer In,11/25/2019,Adoption,6,1,6
GPG-A-353,Clint,Dog,Papillon,Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,11/23/2019,Adoption,3,2,3
GPG-A-358,Darling,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,01/11/2020,Adoption,52,9,52
GPG-A-357,Joel,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,11/29/2019,Adoption,9,4,9
GPG-A-356,Jean,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,01/14/2020,Adoption,54,11,54
GPG-A-355,Jeweline,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,12/15/2019,Adoption,25,5,25
GPG-A-359,Foxy,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,12/17/2019,Adoption,27,5,27
GPG-A-360,Puddin,Dog,Chihuahua,Adult Dog (6 months+),Adopted,11/21/2019,Transfer In,12/17/2019,Adoption,27,1,27
GPG-A-361,Boulder,Dog,"Bulldog, American",Adult Dog (6 months+),Adopted,11/22/2019,Transfer In,12/13/2019,Adoption,22,4,22
GPG-A-362,Princess Boo,Dog,Pug,Adult Dog (6 months+),Adopted,11/22/2019,Transfer In,12/07/2019,Adoption,16,5,16
GPG-A-363,Miss Ursula,Dog,"Shepherd, German",Adult Dog (6 months+),Adopted,11/22/2019,Transfer In,11/26/2019,Adoption,5,5,5
GPG-A-364,Marysue,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/22/2019,Stray,12/12/2019,Adoption,20,1,20
GPG-A-308-2,Apple,Dog,Shepherd,Adult Dog (6 months+),Adopted,11/22/2019,Return,12/17/2019,Adoption,25,1,25
GPG-A-224-2,Nena,Dog,"Terrier, Pit Bull",Adult Dog (6 months+),Adopted,11/25/2019,Return,11/27/2019,Adoption,2,0,2
GPG-A-365,Alpine,Dog,Hound,Adult Dog (6 months+),Adopted,11/27/2019,Transfer In,12/06/2019,Adoption,10,1,10
GPG-A-374,Chappy-C,Cat,Domestic Shorthair,Adult Cat (6 months+),Died,11/27/2019,Transfer In,12/31/2019,Died,35,0,0
